Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
8197-BFWVU,Female,62,No,No,Yes,No,0
2577-GVSIL,Male,61,No,No,Yes,No,0
9367-OIUXP,Male,28,Yes,No,No,No,0
6770-UAYGJ,Female,23,Yes,No,Yes,Yes,2
6463-HHXJR,Female,61,No,No,Yes,Yes,2
7928-VJYAB,Male,44,No,No,Yes,Yes,1
1187-WILMM,Male,39,No,No,Yes,No,0
1306-RPWXZ,Female,60,No,No,No,Yes,3
3097-PYWXL,Female,30,No,No,Yes,Yes,2
2266-SJNAT,Female,21,Yes,No,Yes,No,0
2972-YDYUW,Female,47,No,No,No,No,0
1104-FEJAM,Male,52,No,No,Yes,Yes,2
2809-ILCYT,Female,56,No,No,Yes,No,0
5499-ECUTN,Female,49,No,No,Yes,No,0
4981-FLTMF,Female,35,No,No,Yes,Yes,1
3113-IWHLC,Male,24,Yes,No,No,No,0
4277-BWBML,Male,48,No,No,Yes,Yes,2
0234-TEVTT,Female,43,No,No,Yes,Yes,3
4304-TSPVK,Female,46,No,No,Yes,No,0
1552-AAGRX,Female,22,Yes,No,No,No,0
2637-FKFSY,Female,61,No,No,Yes,No,0
7874-ECPQJ,Female,57,No,No,No,Yes,2
0020-INWCK,Female,58,No,No,Yes,Yes,2
7089-RKVSZ,Male,43,No,No,Yes,No,0
2683-JXWQQ,Male,24,Yes,No,Yes,Yes,1
9548-ZMVTX,Male,31,No,No,Yes,Yes,3
8739-XNIKG,Female,29,Yes,No,No,No,0
9755-JHNMN,Female,37,No,No,No,No,0
3981-QSVQI,Male,28,Yes,No,No,No,0
2789-HQBOU,Male,60,No,No,No,No,0
9424-CMPOG,Male,53,No,No,Yes,Yes,3
5067-WJEUN,Male,42,No,No,Yes,Yes,2
3450-WXOAT,Male,36,No,No,No,No,0
9251-WNSOD,Female,23,Yes,No,Yes,No,0
6974-DAFLI,Female,54,No,No,Yes,No,0
2616-UUTFK,Male,54,No,No,Yes,No,0
7064-JHXCE,Male,64,No,No,Yes,Yes,1
7989-AWGEH,Male,24,Yes,No,Yes,Yes,2
4373-VVHQL,Male,37,No,No,No,No,0
4559-UWIHT,Male,37,No,No,Yes,No,0
6650-BWFRT,Female,43,No,No,Yes,No,0
9570-KYEUA,Male,38,No,No,No,No,0
6993-YGFJV,Male,29,Yes,No,Yes,No,0
2712-SYWAY,Female,30,No,No,No,No,0
0730-BGQGF,Male,48,No,No,Yes,Yes,3
5498-IBWPI,Female,34,No,No,Yes,Yes,2
9101-NTIXF,Male,32,No,No,No,No,0
9314-QDMDW,Male,29,Yes,No,No,No,0
9308-ANMVE,Male,52,No,No,No,Yes,2
3413-DHLPB,Male,57,No,No,Yes,Yes,1
7649-PHJVR,Male,22,Yes,No,No,No,0
6114-TCFID,Female,47,No,No,No,No,0
3787-TRIAL,Male,23,Yes,No,Yes,Yes,9
5156-UMKOW,Female,44,No,No,No,Yes,3
1247-QBVSH,Female,41,No,No,Yes,Yes,2
6734-GMPVK,Male,34,No,No,No,No,0
9822-OAOVB,Female,63,No,No,No,No,0
6161-ERDGD,Male,57,No,No,Yes,Yes,3
1226-JZNKR,Female,20,Yes,No,Yes,No,0
7318-EIVKO,Male,38,No,No,No,No,0
3771-PZOBW,Male,38,No,No,No,No,0
8231-BSWXX,Male,44,No,No,No,No,0
7389-KBFIT,Female,31,No,No,Yes,Yes,2
7176-WIONM,Female,24,Yes,No,Yes,No,0
5141-ZUVBH,Female,46,No,No,No,Yes,1
7623-HKYRK,Male,46,No,No,No,Yes,1
0310-SUCIN,Female,50,No,No,Yes,No,0
5197-PYEPU,Female,21,Yes,No,Yes,Yes,3
6619-RPLQZ,Female,24,Yes,No,Yes,Yes,1
3275-RHRNE,Male,58,No,No,Yes,Yes,3
3503-TYDAY,Female,41,No,No,Yes,No,0
6901-GOGZG,Male,28,Yes,No,No,Yes,1
7021-XSNYE,Male,46,No,No,Yes,Yes,2
9621-OUPYD,Female,21,Yes,No,Yes,No,0
8982-NHAVY,Male,23,Yes,No,No,No,0
4307-KWMXE,Male,53,No,No,No,No,0
2450-ZKEED,Female,33,No,No,No,No,0
3694-DELSO,Male,56,No,No,Yes,Yes,3
3893-JRNFS,Male,19,Yes,No,No,No,0
1133-KXCGE,Female,38,No,No,No,No,0
0142-GVYSN,Male,57,No,No,No,No,0
1049-FYSYG,Female,48,No,No,Yes,No,0
1821-BUCWY,Male,35,No,No,No,No,0
8314-DPQHL,Male,61,No,No,No,No,0
1465-WCZVT,Female,44,No,No,Yes,Yes,3
9481-SFCQY,Female,44,No,No,No,Yes,1
0567-GGCAC,Female,38,No,No,No,No,0
8884-MRNSU,Male,61,No,No,Yes,No,0
2171-UDMFD,Male,22,Yes,No,Yes,Yes,3
9802-CAQUT,Female,27,Yes,No,Yes,Yes,3
0187-WZNAB,Female,56,No,No,Yes,Yes,2
1475-VWVDO,Male,55,No,No,No,No,0
1357-MVDOZ,Male,25,Yes,No,Yes,Yes,1
7602-MVRMB,Female,62,No,No,Yes,Yes,1
5406-KGRMX,Female,30,No,No,No,No,0
5968-HYJRZ,Male,28,Yes,No,Yes,Yes,2
7140-ADSMJ,Male,23,Yes,No,No,No,0
2230-XTUWL,Female,20,Yes,No,Yes,Yes,2
7706-YLMQA,Female,30,No,No,No,No,0
2585-KTFRE,Male,61,No,No,No,Yes,1
7994-UYIVZ,Male,62,No,No,Yes,No,0
7717-BICXI,Male,37,No,No,Yes,Yes,3
6559-RAKOZ,Male,61,No,No,Yes,Yes,1
4716-MRVEN,Female,30,No,No,No,No,0
2143-LJULT,Female,55,No,No,Yes,No,0
3200-MNQTF,Male,38,No,No,Yes,No,0
6164-HXUGH,Female,40,No,No,Yes,Yes,1
5630-IXDXV,Female,51,No,No,No,No,0
0320-DWVTU,Female,46,No,No,No,No,0
9135-MGVPY,Male,41,No,No,Yes,No,0
1212-GLHMD,Male,54,No,No,No,No,0
7878-JGDKK,Male,38,No,No,No,No,0
1088-AUUZZ,Male,33,No,No,Yes,Yes,1
9588-OZDMQ,Female,38,No,No,Yes,No,0
6476-EPYZR,Male,57,No,No,Yes,Yes,1
1174-FGIFN,Female,44,No,No,Yes,Yes,1
6620-HVDUJ,Male,50,No,No,No,No,0
1032-MAELW,Female,57,No,No,Yes,Yes,3
7641-TQFHN,Male,21,Yes,No,No,Yes,1
1552-TKMXS,Female,37,No,No,Yes,No,0
8622-ZLFKO,Female,56,No,No,Yes,No,0
6188-UXBBR,Female,47,No,No,Yes,No,0
2333-KWEWW,Male,64,No,No,No,No,0
5702-SKUOB,Female,34,No,No,Yes,No,0
1134-YWTYF,Male,32,No,No,Yes,No,0
6061-GWWAV,Male,44,No,No,No,Yes,1
0679-TDGAK,Male,29,Yes,No,Yes,Yes,1
6585-WCEWR,Male,24,Yes,No,Yes,Yes,1
9067-YGSCA,Female,35,No,No,No,No,0
9067-SQTNS,Male,37,No,No,Yes,Yes,2
1776-SPBWV,Female,43,No,No,Yes,Yes,1
9668-PUGNU,Male,20,Yes,No,Yes,No,0
9405-GPBBG,Female,42,No,No,No,No,0
1926-QUZNN,Female,45,No,No,Yes,No,0
5829-NVSQN,Female,38,No,No,Yes,No,0
9565-AXSMR,Male,19,Yes,No,Yes,Yes,3
8869-LIHMK,Female,51,No,No,No,No,0
0447-RXSGD,Male,39,No,No,No,No,0
4927-WWOOZ,Male,39,No,No,Yes,No,0
5788-YPOEG,Female,41,No,No,Yes,Yes,2
0661-KBKPA,Male,43,No,No,Yes,Yes,3
9081-WWXKP,Female,64,No,No,Yes,Yes,1
0784-ZQJZX,Male,22,Yes,No,No,Yes,1
3133-PZNSR,Male,25,Yes,No,Yes,Yes,3
0722-SVSFK,Female,45,No,No,No,No,0
3612-YVGSJ,Female,59,No,No,Yes,No,0
5397-NSKQG,Male,39,No,No,Yes,Yes,2
8565-HBFNN,Male,51,No,No,Yes,No,0
8670-ERCJH,Male,33,No,No,No,No,0
7758-UJWYS,Male,31,No,No,Yes,Yes,1
2050-ONYDQ,Female,48,No,No,Yes,Yes,1
7055-JCGNI,Female,60,No,No,No,No,0
0739-UUAJR,Female,61,No,No,Yes,Yes,1
4826-DXMUP,Male,23,Yes,No,No,Yes,2
7285-KLOTR,Female,46,No,No,Yes,No,0
0654-PQKDW,Female,58,No,No,Yes,Yes,2
7175-NTIXE,Female,26,Yes,No,No,No,0
7963-SHNDT,Female,63,No,No,No,No,0
0188-GWFLE,Male,33,No,No,No,No,0
8129-GMVGI,Female,58,No,No,Yes,Yes,3
2882-DDZPG,Female,27,Yes,No,No,No,0
3547-LQRIK,Female,20,Yes,No,Yes,No,0
5843-TTHGI,Female,30,No,No,No,No,0
1849-RJYIG,Female,43,No,No,No,No,0
8868-GAGIO,Male,49,No,No,Yes,No,0
4061-UKJWL,Male,35,No,No,No,No,0
5380-XPJNZ,Female,22,Yes,No,No,No,0
8263-QMNTJ,Male,46,No,No,Yes,No,0
3230-JCNZS,Female,43,No,No,Yes,Yes,2
0277-ORXQS,Male,33,No,No,Yes,Yes,4
7996-BPXHY,Female,44,No,No,Yes,Yes,3
3227-WLKLI,Female,52,No,No,Yes,Yes,3
2266-FUBDZ,Male,19,Yes,No,Yes,Yes,3
8237-ULIXL,Female,21,Yes,No,Yes,No,0
8216-AZUUZ,Female,42,No,No,Yes,Yes,3
9153-BTBVV,Female,61,No,No,Yes,No,0
5186-PEIZU,Female,31,No,No,No,No,0
1074-AMIOH,Female,38,No,No,Yes,Yes,2
4361-FEBGN,Male,41,No,No,No,No,0
0380-ZCSBI,Male,56,No,No,No,No,0
7145-FEJWU,Female,62,No,No,No,Yes,2
3969-JQABI,Female,47,No,No,Yes,No,0
9624-EGDEQ,Female,49,No,No,No,No,0
1051-EQPZR,Female,21,Yes,No,Yes,Yes,2
5849-ASHZJ,Male,26,Yes,No,No,Yes,3
5780-INQIK,Female,52,No,No,No,No,0
8384-FZBJK,Female,37,No,No,Yes,Yes,3
3750-RNQKR,Female,38,No,No,No,No,0
0962-CQPWQ,Female,57,No,No,Yes,Yes,2
3096-YXENJ,Female,25,Yes,No,Yes,No,0
1265-BCFEO,Female,30,No,No,Yes,No,0
5837-LXSDN,Female,63,No,No,Yes,Yes,3
5945-AZYHT,Male,53,No,No,Yes,No,0
8325-QRPZR,Female,56,No,No,No,No,0
6384-VMJHP,Female,23,Yes,No,No,No,0
2262-SLNVK,Female,53,No,No,No,No,0
7730-CLDSV,Female,61,No,No,Yes,Yes,2
1135-HIORI,Female,48,No,No,Yes,Yes,3
0164-APGRB,Female,56,No,No,No,No,0
6481-ESCNL,Female,33,No,No,No,No,0
1790-NESIO,Female,23,Yes,No,No,No,0
1550-EENBN,Female,23,Yes,No,No,No,0
8198-RKSZG,Female,43,No,No,Yes,Yes,3
9297-EONCV,Female,47,No,No,No,No,0
1069-QJOEE,Male,47,No,No,Yes,Yes,1
7799-DSEWS,Male,22,Yes,No,No,No,0
8766-PAFNE,Male,21,Yes,No,Yes,No,0
3130-ICDUP,Female,56,No,No,No,Yes,1
0820-FNRNX,Male,48,No,No,Yes,Yes,3
0880-FVFWF,Male,32,No,No,No,No,0
4611-ANLQC,Female,31,No,No,Yes,No,0
4213-HKBJO,Female,60,No,No,No,No,0
2792-LSHWX,Female,49,No,No,No,No,0
0014-BMAQU,Male,52,No,No,Yes,No,0
9018-PCIOK,Female,63,No,No,No,No,0
4837-QUSFT,Female,35,No,No,Yes,No,0
9953-ZMKSM,Male,28,Yes,No,No,No,0
7665-NKLAV,Female,19,Yes,No,Yes,Yes,3
4391-LNRXK,Male,37,No,No,No,No,0
8562-GHPPI,Female,50,No,No,No,No,0
5893-PYOLZ,Male,55,No,No,No,No,0
4986-MXSFP,Female,40,No,No,No,No,0
6131-FOYAS,Male,48,No,No,No,No,0
3027-YNWZU,Female,44,No,No,Yes,No,0
5609-IMCGG,Female,44,No,No,No,No,0
4727-MCYZG,Male,23,Yes,No,No,No,0
9481-WHGWY,Female,35,No,No,Yes,Yes,3
4328-VUFWD,Female,62,No,No,No,No,0
3301-LSLWQ,Female,32,No,No,No,No,0
7473-ZBDSN,Female,38,No,No,Yes,Yes,3
3166-PNEOF,Female,57,No,No,No,No,0
5639-NTUPK,Male,28,Yes,No,No,Yes,1
8780-YRMTT,Female,64,No,No,No,No,0
5140-FOMCQ,Female,52,No,No,Yes,No,0
6242-SGYTS,Male,19,Yes,No,Yes,Yes,3
8414-OOEEL,Male,48,No,No,No,Yes,2
8454-AATJP,Female,41,No,No,No,No,0
4531-AUZNK,Female,21,Yes,No,Yes,Yes,1
4191-XOVOM,Male,25,Yes,No,No,No,0
2150-OEGBV,Male,31,No,No,No,No,0
4878-BUNFV,Male,59,No,No,Yes,Yes,1
1872-EBWSC,Female,28,Yes,No,No,No,0
7026-YMSBE,Male,62,No,No,No,No,0
6997-UVGOX,Male,35,No,No,Yes,Yes,3
9674-EHPPG,Male,63,No,No,Yes,No,0
5440-VHLUL,Male,48,No,No,No,No,0
5781-BKHOP,Female,48,No,No,Yes,No,0
5213-TWWJU,Male,26,Yes,No,No,No,0
7629-WIXZF,Female,32,No,No,No,No,0
5445-GLVOT,Female,64,No,No,No,No,0
3976-HXHCE,Male,57,No,No,No,No,0
2466-NEJOJ,Male,58,No,No,Yes,Yes,3
0254-KCJGT,Male,64,No,No,Yes,No,0
5472-CVMDX,Female,21,Yes,No,No,No,0
6461-SZMCV,Female,46,No,No,Yes,No,0
8150-QUDFX,Male,27,Yes,No,No,No,0
2346-DJQTB,Female,54,No,No,No,No,0
1697-LYYYX,Female,21,Yes,No,Yes,Yes,1
1942-OQFRW,Male,62,No,No,No,No,0
9640-ZSLDC,Female,29,Yes,No,Yes,Yes,5
4231-LZUYM,Female,37,No,No,Yes,No,0
3594-BDSOA,Female,44,No,No,Yes,No,0
5133-VRSAB,Male,47,No,No,No,No,0
5996-DAOQL,Male,28,Yes,No,No,No,0
6838-YAUVY,Female,26,Yes,No,No,No,0
0484-JPBRU,Male,23,Yes,No,No,No,0
7883-ROJOC,Female,33,No,No,Yes,No,0
0244-LGNFY,Female,35,No,No,Yes,Yes,1
7274-CGTOD,Male,21,Yes,No,No,No,0
4635-EJYPD,Male,39,No,No,Yes,Yes,1
1866-ZSLJM,Male,31,No,No,No,No,0
4636-TVXVG,Male,28,Yes,No,Yes,Yes,2
4236-UJPWO,Female,34,No,No,No,No,0
9392-XBGTD,Male,42,No,No,No,Yes,2
6402-SSEJG,Female,31,No,No,No,No,0
1169-SAOCL,Male,45,No,No,No,No,0
1110-KYLGQ,Female,46,No,No,No,No,0
9929-PLVPA,Female,51,No,No,No,Yes,3
3518-PZXZQ,Female,27,Yes,No,Yes,No,0
2371-JUNGC,Male,46,No,No,No,No,0
5074-FBGHB,Male,47,No,No,No,No,0
2351-BKRZW,Female,30,No,No,Yes,Yes,1
4455-BFSPD,Female,35,No,No,Yes,No,0
3948-KXDUF,Male,64,No,No,No,No,0
2323-ARSVR,Male,51,No,No,Yes,No,0
0815-MFZGM,Female,54,No,No,Yes,No,0
5480-XTFFL,Female,60,No,No,Yes,Yes,3
8295-FHIVV,Male,63,No,No,No,No,0
9086-YJYXS,Male,23,Yes,No,Yes,Yes,1
1179-INLAT,Male,33,No,No,No,No,0
7909-FIOIY,Female,21,Yes,No,Yes,Yes,1
6351-SCJKT,Male,32,No,No,No,No,0
5468-BPMMO,Male,59,No,No,Yes,No,0
0197-PNKNK,Female,47,No,No,Yes,Yes,1
2439-QKJUL,Male,31,No,No,No,No,0
1194-SPVSP,Male,20,Yes,No,No,No,0
9534-NSXEM,Male,28,Yes,No,No,No,0
8929-KSWIH,Male,21,Yes,No,No,No,0
2250-IVBWA,Male,47,No,No,Yes,Yes,2
1810-MVMAI,Male,31,No,No,Yes,Yes,1
9506-UXUSK,Male,53,No,No,No,No,0
1229-RCALF,Female,37,No,No,Yes,No,0
3572-UOLYZ,Female,28,Yes,No,No,Yes,2
1429-UYJSV,Female,57,No,No,No,No,0
6366-XIVKZ,Female,40,No,No,Yes,Yes,3
3470-OBUET,Female,49,No,No,Yes,Yes,2
2770-NSVDG,Male,25,Yes,No,Yes,No,0
9375-MHRRS,Male,37,No,No,No,No,0
4860-YZGZM,Male,27,Yes,No,No,No,0
6599-GZWCM,Female,39,No,No,No,No,0
7037-MTYVW,Male,26,Yes,No,Yes,Yes,2
4760-THGOT,Female,33,No,No,Yes,No,0
4016-BJKTZ,Female,20,Yes,No,No,No,0
6584-VQMYT,Male,19,Yes,No,No,Yes,2
9838-BFCQT,Male,61,No,No,Yes,Yes,2
2790-XUYMV,Male,19,Yes,No,No,Yes,1
0581-MDMPW,Female,63,No,No,No,No,0
1023-BQXZE,Male,30,No,No,No,No,0
9163-GHAYE,Female,34,No,No,No,No,0
3904-UKFRE,Male,27,Yes,No,No,No,0
5353-WILCI,Female,51,No,No,No,No,0
0058-EVZWM,Female,37,No,No,Yes,No,0
7009-PCARS,Male,53,No,No,No,Yes,2
0519-DRGTI,Female,58,No,No,Yes,Yes,3
1017-FBQMM,Female,47,No,No,Yes,Yes,2
1985-MBRYP,Female,44,No,No,No,No,0
9372-TXXPS,Female,49,No,No,Yes,No,0
3259-QMXUN,Male,38,No,No,Yes,No,0
1015-JPFYW,Male,47,No,No,No,Yes,2
6645-MXQJT,Male,40,No,No,Yes,Yes,1
5804-JMYIO,Female,40,No,No,Yes,Yes,3
6484-LATFU,Male,20,Yes,No,No,No,0
7599-NTMDP,Female,32,No,No,Yes,Yes,2
0536-ACXIP,Female,34,No,No,Yes,No,0
0936-NQLJU,Female,40,No,No,Yes,No,0
1575-KRZZE,Female,64,No,No,No,No,0
3251-YMVWZ,Male,34,No,No,No,No,0
4884-LEVMQ,Male,39,No,No,Yes,No,0
8857-CUPFQ,Male,57,No,No,Yes,No,0
7610-TVOPG,Male,48,No,No,No,No,0
3638-DIMPH,Female,34,No,No,Yes,No,0
1845-ZLLIG,Male,45,No,No,No,No,0
8559-WNQZS,Male,37,No,No,No,No,0
1699-UOTXU,Male,24,Yes,No,No,No,0
0635-WKOLD,Male,33,No,No,Yes,No,0
5993-JSUWV,Female,25,Yes,No,No,No,0
4518-FZBSX,Male,57,No,No,Yes,Yes,2
6988-CJEYV,Male,56,No,No,No,No,0
3097-FQTVJ,Female,23,Yes,No,No,No,0
5465-BUBFA,Female,34,No,No,Yes,Yes,1
7299-GNVPL,Female,19,Yes,No,Yes,Yes,2
9743-DQKQW,Male,28,Yes,No,No,No,0
1215-VFYVK,Female,19,Yes,No,No,No,0
9371-BITHB,Female,27,Yes,No,Yes,Yes,1
9093-FPDLG,Female,54,No,No,No,No,0
0541-FITGH,Female,59,No,No,Yes,No,0
6985-HAYWX,Female,50,No,No,Yes,No,0
7508-KBIMB,Male,33,No,No,Yes,Yes,3
6838-HVLXG,Female,26,Yes,No,No,No,0
1897-OKVMW,Female,44,No,No,Yes,Yes,1
5485-ITNPC,Male,42,No,No,Yes,No,0
0233-FTHAV,Female,24,Yes,No,No,No,0
4644-PIZRT,Male,36,No,No,Yes,Yes,3
8922-NPKBJ,Male,63,No,No,Yes,Yes,2
2740-TVLFN,Male,42,No,No,No,No,0
7771-CFQRQ,Female,32,No,No,Yes,Yes,3
9512-PHSMG,Female,27,Yes,No,Yes,No,0
4146-SVFUD,Male,45,No,No,No,No,0
1564-HJUVY,Male,53,No,No,No,No,0
3617-XLSGQ,Female,61,No,No,Yes,Yes,2
7517-LDMPS,Female,31,No,No,No,No,0
7244-KXYZN,Female,25,Yes,No,No,No,0
5226-NOZFC,Male,48,No,No,No,No,0
1400-WIVLL,Male,31,No,No,Yes,No,0
8148-NLEGT,Female,47,No,No,Yes,Yes,3
8347-GDTMP,Female,25,Yes,No,Yes,No,0
6746-WAUWT,Male,62,No,No,No,No,0
0428-IKYCP,Male,56,No,No,Yes,No,0
2187-PKZAY,Male,23,Yes,No,No,No,0
4003-OCTMP,Female,55,No,No,Yes,No,0
6652-YFFJO,Female,42,No,No,No,No,0
7225-IILWY,Male,36,No,No,Yes,Yes,1
3170-GWYKC,Female,30,No,No,No,No,0
9830-ECLEN,Male,21,Yes,No,Yes,Yes,3
2668-TZSPS,Male,32,No,No,No,No,0
7446-SFAOA,Female,54,No,No,Yes,No,0
9522-ZSINC,Male,34,No,No,No,No,0
8234-GSZYK,Male,39,No,No,No,No,0
6505-OZNPG,Female,21,Yes,No,No,No,0
6164-HAQTX,Male,46,No,No,No,No,0
7765-LWVVH,Female,39,No,No,Yes,Yes,2
0953-LGOVU,Male,19,Yes,No,Yes,Yes,3
4692-NNQRU,Female,49,No,No,Yes,No,0
7742-MYPGI,Female,39,No,No,Yes,Yes,2
9619-GSATL,Female,38,No,No,No,No,0
5622-UEJFI,Female,53,No,No,Yes,Yes,1
6203-HBZPA,Male,57,No,No,No,No,0
0484-FFVBJ,Male,43,No,No,No,No,0
0301-FIDRB,Female,61,No,No,Yes,Yes,3
4139-JPIAM,Male,31,No,No,No,No,0
2181-TIDSV,Male,47,No,No,Yes,Yes,3
1936-CZAKF,Male,22,Yes,No,Yes,No,0
9453-PATOS,Female,24,Yes,No,Yes,No,0
4402-FTBXC,Male,55,No,No,No,No,0
2931-XIQBR,Female,41,No,No,Yes,Yes,3
0106-UGRDO,Female,55,No,No,Yes,No,0
5542-TBBWB,Male,46,No,No,No,No,0
1930-QPBVZ,Male,31,No,No,Yes,Yes,2
2606-PKWJB,Male,62,No,No,No,Yes,3
5322-ZSMZY,Male,26,Yes,No,Yes,Yes,3
5220-AGAAX,Male,60,No,No,Yes,Yes,1
0208-BPQEJ,Female,48,No,No,Yes,Yes,1
9435-JMLSX,Male,39,No,No,Yes,No,0
3352-ALMCK,Male,42,No,No,No,No,0
5312-IRCFR,Female,21,Yes,No,Yes,Yes,3
5294-IMHHT,Male,44,No,No,Yes,No,0
6176-YJWAS,Male,43,No,No,Yes,No,0
5310-NOOVA,Male,51,No,No,No,No,0
4526-EXKKN,Male,27,Yes,No,No,No,0
5311-IHLEI,Male,45,No,No,No,No,0
3987-KQDDU,Male,58,No,No,No,No,0
3404-JNXAX,Female,40,No,No,Yes,Yes,2
5131-PONJI,Male,62,No,No,Yes,Yes,3
3489-VSFRD,Female,32,No,No,No,No,0
3345-JHUEO,Male,29,Yes,No,No,No,0
5815-HGGHV,Male,45,No,No,Yes,No,0
5260-UMPWX,Female,41,No,No,Yes,Yes,1
5649-RXQTV,Male,34,No,No,No,No,0
2674-MIAHT,Female,26,Yes,No,No,No,0
2576-HXMPA,Female,30,No,No,No,No,0
7587-AOVVU,Male,39,No,No,Yes,Yes,1
6898-MDLZW,Male,53,No,No,No,No,0
4707-YNOQA,Female,57,No,No,Yes,Yes,1
9357-UJRUN,Male,50,No,No,Yes,No,0
7663-CUXZB,Male,34,No,No,Yes,No,0
0258-NOKBL,Male,22,Yes,No,No,No,0
1163-VIPRI,Female,22,Yes,No,Yes,Yes,2
9348-ROUAI,Female,50,No,No,Yes,Yes,2
9443-JUBUO,Male,24,Yes,No,Yes,Yes,3
3043-TYBNO,Male,43,No,No,No,No,0
4830-FAXFM,Male,62,No,No,No,Yes,2
5906-BFOZT,Male,54,No,No,No,No,0
2960-NKRSO,Male,60,No,No,No,No,0
5598-IKHQQ,Female,39,No,No,No,No,0
0397-ZXWQF,Male,24,Yes,No,No,No,0
5266-PFRQK,Male,47,No,No,Yes,Yes,3
4674-HGNUA,Male,57,No,No,Yes,Yes,3
6765-MBQNU,Female,56,No,No,Yes,No,0
9786-IJYDL,Female,49,No,No,No,No,0
1303-SRDOK,Female,52,No,No,Yes,Yes,2
3769-MHZNV,Female,61,No,No,Yes,Yes,3
6295-OSINB,Male,20,Yes,No,Yes,No,0
3308-MHOOC,Male,37,No,No,No,Yes,3
4177-JPDFU,Male,35,No,No,No,No,0
2239-CFOUJ,Male,27,Yes,No,Yes,Yes,2
8046-DNVTL,Male,56,No,No,Yes,No,0
2209-XADXF,Female,40,No,No,No,No,0
6620-JDYNW,Female,64,No,No,No,No,0
4770-UEZOX,Male,19,Yes,No,No,No,0
1038-RQOST,Male,43,No,No,Yes,Yes,2
4568-TTZRT,Male,36,No,No,No,No,0
9513-DXHDA,Male,58,No,No,No,No,0
8084-OIVBS,Female,31,No,No,No,No,0
8896-BQTTI,Male,41,No,No,No,No,0
3352-RICWQ,Female,45,No,No,Yes,Yes,2
2160-GPFXD,Male,25,Yes,No,Yes,Yes,2
2065-MMKGR,Female,47,No,No,No,No,0
1498-NHTLT,Male,21,Yes,No,Yes,Yes,3
1402-PTHGN,Female,22,Yes,No,Yes,Yes,2
5199-FPUSP,Male,64,No,No,No,Yes,2
6377-KSLXC,Male,31,No,No,No,No,0
1796-JANOW,Female,33,No,No,No,No,0
0238-WHBIQ,Male,25,Yes,No,Yes,Yes,1
8735-NBLWT,Male,34,No,No,No,Yes,2
6651-RLGGM,Male,54,No,No,Yes,Yes,2
1614-JBEBI,Female,59,No,No,No,No,0
5696-EXCYS,Male,50,No,No,No,No,0
5795-KTGUD,Female,61,No,No,Yes,No,0
4702-HDRKD,Male,30,No,No,No,No,0
8512-WIWYV,Male,20,Yes,No,No,No,0
1406-PUQVY,Male,29,Yes,No,No,Yes,1
9114-AAFQH,Female,27,Yes,No,Yes,No,0
8715-KKTFG,Female,63,No,No,Yes,No,0
1728-BQDMA,Female,22,Yes,No,No,No,0
5117-ZSMHQ,Female,22,Yes,No,Yes,Yes,1
5151-HQRDG,Male,57,No,No,Yes,No,0
0960-HUWBM,Male,40,No,No,Yes,Yes,3
6465-GSRCL,Female,19,Yes,No,No,Yes,2
0263-FJTQO,Male,53,No,No,Yes,Yes,2
7319-ZNRTR,Male,43,No,No,Yes,Yes,2
7503-EPSZW,Female,45,No,No,Yes,Yes,3
7089-XXAYG,Male,37,No,No,Yes,No,0
1666-JXLKU,Female,64,No,No,No,No,0
7855-DIWPO,Female,60,No,No,No,No,0
5133-POWUA,Male,34,No,No,No,No,0
5652-MSDEY,Female,37,No,No,No,No,0
1810-BOHSY,Male,63,No,No,Yes,No,0
1784-BXEFA,Female,63,No,No,No,No,0
7351-MHQVU,Female,43,No,No,No,No,0
9224-VTYID,Male,30,No,No,Yes,Yes,3
9500-IWPXQ,Female,52,No,No,Yes,Yes,2
5762-TJXGK,Female,40,No,No,No,No,0
4504-YOULA,Female,42,No,No,Yes,Yes,3
5569-IDSEY,Male,52,No,No,Yes,No,0
7284-ZZLOH,Male,37,No,No,Yes,No,0
1777-JYQPJ,Male,19,Yes,No,No,No,0
3401-URHDA,Male,59,No,No,No,No,0
1599-EAHXY,Male,37,No,No,Yes,Yes,2
8631-XVRZL,Male,40,No,No,No,No,0
3853-LYGAM,Male,58,No,No,No,No,0
5751-USDBL,Male,37,No,No,Yes,Yes,1
5680-LQOGP,Female,21,Yes,No,No,No,0
8189-DUKMV,Female,52,No,No,Yes,No,0
9931-DCEZH,Male,55,No,No,No,Yes,1
1898-JSNDC,Female,23,Yes,No,No,No,0
0315-LVCRK,Male,54,No,No,No,No,0
3911-RSNHI,Female,46,No,No,Yes,No,0
2410-CIYFZ,Male,42,No,No,No,Yes,2
5505-OVWQW,Female,35,No,No,No,No,0
7271-AJDTL,Female,64,No,No,Yes,No,0
1867-TJHTS,Female,47,No,No,No,No,0
4429-WYGFR,Male,36,No,No,No,No,0
2817-LVCPP,Female,36,No,No,No,No,0
5038-ETMLM,Female,35,No,No,Yes,No,0
5056-FIMPT,Female,47,No,No,No,Yes,2
4521-WFJAI,Male,52,No,No,No,No,0
6569-KTMDU,Female,28,Yes,No,No,No,0
8809-XKHMD,Male,62,No,No,Yes,No,0
0396-YCHWO,Male,58,No,No,Yes,No,0
0867-LDTTC,Male,51,No,No,No,No,0
2122-SZZZD,Male,60,No,No,No,No,0
